STT,漢字,音（漢越）,読み方,意味
4965,回想,HỒI TƯỞNG,かいそう,"hồi tưởng, nhớ lại"
4966,回避,HỒI TỊ,かいひ,tránh né
4967,回覧,HỒI LÃM,かいらん,chuyền tay nhau xem
4968,巡回,TUẦN HỒI,じゅんかい,"đi vòng quanh, ngó quanh"
4969,撤回,TRIỆT HỒI,てっかい,"hủy bỏ, rút lại"
4970,解毒,GIẢI ĐỘC,げどく,giải độc
4971,解熱,GIẢI NHIỆT,げねつ,giải nhiệt
4972,見解,KIẾN GIẢI,けんかい,"quan điểm, cách nhìn nhận"
4973,難解,NAN GIẢI,なんかい,"nan giải, khó hiểu"
4974,明解,MINH GIẢI,めいかい,giải thích rõ ràng
4975,解禁,GIẢI CẤM,かいきん,hủy bỏ lệnh cấm
4976,解雇,GIẢI CỐ,かいこ,"đuổi việc, sa thải"
4977,解除,GIẢI TRỪ,かいじょ,"hủy bỏ, bãi bỏ, triệt tiêu"
4978,解消,GIẢI TIÊU,かいしょう,"giải quyết, hủy bỏ"
4979,解体,GIẢI THỂ,かいたい,tháo dỡ (máy móc)
4980,解凍,GIẢI ĐỐNG,かいとう,"rã đông, giải nén"
4981,解任,GIẢI NHIỆM,かいにん,cách chức
4982,解剖,GIẢI PHẪU,かいぼう,giải phẫu
4983,解明,GIẢI MINH,かいめい,"làm rõ, làm sáng tỏ"
4984,解約,GIẢI ƯỚC,かいやく,"hủy bỏ hợp đồng, hủy ước"
4985,曲解,KHÚC GIẢI,きょっかい,"hiểu sai lệch, xuyên tạc"
4986,誤解,NGỘ GIẢI,ごかい,"hiểu sai, hiểu lầm"
4987,分解,PHÂN GIẢI,ぶんかい,"phân ly, chia nhỏ, tách rời"
4988,弁解,BIỆN GIẢI,べんかい,biện minh
4989,理解,LÝ GIẢI,りかい,"hiểu, lĩnh hội, lý giải"
4990,海運,HẢI VẬN,かいうん,vận tải biển
4991,海峡,HẢI HIỆP,かいきょう,eo biển
4992,海上,HẢI THƯỢNG,かいじょう,"trên biển, mặt biển"
4993,海水,HẢI THỦY,かいすい,nước biển
4994,海草,HẢI THẢO,かいそう,"tảo biển, rong biển"
4995,海藻,HẢI TẢO,かいそう,tảo biển
4996,海底,HẢI ĐỂ,かいてい,đáy biển
4997,海抜,HẢI BẠT,かいばつ,độ cao so với mặt nước biển
4998,海面,HẢI DIỆN,かいめん,mặt biển
4999,海流,HẢI Lắ,かいりゅう,dòng hải lưu
5000,海路,HẢI LỘ,かいろ,đường biển
5001,外貨,NGOẠI HÓA,がいか,ngoại tệ
5002,外観,NGOẠI QUAN,がいかん,hình dáng bên ngoài
5003,外気,NGOẠI KHÍ,がいき,"khí trời, không khí bên ngoài"
5004,外見,NGOẠI KIẾN,がいけん,vẻ ngoài
5005,外交,NGOẠI GIAO,がいこう,ngoại giao
5006,外食,NGOẠI THỰC,がいしょく,"ăn ngoài, ăn tiệm"
5007,外人,NGOẠI NHÂN,がいじん,"người nước ngoài, người ngoài, người khác"
5008,外面,NGOẠI DIỆN,がいめん,mặt ngoài
5009,外来,NGOẠI LAI,がいらい,"ngoại lai, đến từ bên ngoài"
5010,圏外,QUYỂN NGOẠI,けんがい,ngoài vùng
5011,想定外,TƯỞNG ĐỊNH NGOẠI,そうていがい,"ngoài dự kiến trước, bất ngờ"
